,Date,ConfirmedCases,DailyCases,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity
480,2021-05-26,91623,75.0,17043,21.0,DuPage County,IL,46.5,429564.0,429560.0,54.4,418708.0,58.5,116613.0,78.3,97.6,570468.0,61.8,569445.0,72.2,541360.0,75.7,141495.0,95.0,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
481,2021-05-27,91658,35.0,17043,21.0,DuPage County,IL,46.6,429630.0,429626.0,54.4,418774.0,58.5,116615.0,78.3,97.6,570501.0,61.8,569478.0,72.2,541390.0,75.7,141496.0,95.0,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
482,2021-05-28,91717,59.0,17043,21.0,DuPage County,IL,46.6,429649.0,429645.0,54.4,418790.0,58.5,116616.0,78.3,97.6,570522.0,61.8,569499.0,72.2,541410.0,75.7,141497.0,95.0,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
483,2021-05-29,91771,54.0,17043,21.0,DuPage County,IL,47.4,437264.0,437258.0,55.4,425789.0,59.5,117296.0,78.7,97.6,579080.0,62.7,577831.0,73.2,546787.0,76.4,141962.0,95.3,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
484,2021-05-30,91814,43.0,17043,22.0,DuPage County,IL,47.4,437275.0,437269.0,55.4,425799.0,59.5,117296.0,78.7,97.6,579101.0,62.7,577852.0,73.2,546805.0,76.4,141963.0,95.3,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
485,2021-05-31,91860,46.0,17043,22.0,DuPage County,IL,47.6,439086.0,439080.0,55.6,427456.0,59.8,117457.0,78.8,97.6,581900.0,63.0,580578.0,73.6,548481.0,76.7,142078.0,95.4,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
486,2021-06-01,91893,33.0,17043,22.0,DuPage County,IL,47.8,441191.0,441184.0,55.9,429349.0,60.0,117598.0,78.9,97.6,584268.0,63.3,582881.0,73.9,549905.0,76.9,142166.0,95.4,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
487,2021-06-02,91907,14.0,17043,22.0,DuPage County,IL,47.9,442080.0,442072.0,56.0,430165.0,60.1,117679.0,79.0,97.6,585117.0,63.4,583717.0,74.0,550491.0,77.0,142223.0,95.5,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
488,2021-06-03,91981,74.0,17043,22.0,DuPage County,IL,48.1,443692.0,443683.0,56.2,431639.0,60.3,117833.0,79.1,97.6,586568.0,63.6,585131.0,74.1,551510.0,77.1,142332.0,95.5,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
489,2021-06-04,92068,87.0,17043,22.0,DuPage County,IL,48.1,443711.0,443702.0,56.2,431657.0,60.3,117834.0,79.1,97.6,586584.0,63.6,585147.0,74.1,551524.0,77.1,142333.0,95.5,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
490,2021-06-05,92132,64.0,17043,22.0,DuPage County,IL,48.3,445861.0,445823.0,56.5,433382.0,60.6,118011.0,79.2,97.6,588699.0,63.8,587205.0,74.4,553000.0,77.3,142470.0,95.6,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
491,2021-06-06,92142,10.0,17043,23.0,DuPage County,IL,48.9,451424.0,451215.0,57.2,436381.0,61.0,118297.0,79.4,97.6,592557.0,64.2,590955.0,74.9,555436.0,77.6,142659.0,95.7,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
492,2021-06-07,92170,28.0,17043,23.0,DuPage County,IL,49.1,453086.0,452821.0,57.4,437152.0,61.1,118347.0,79.4,97.6,593941.0,64.4,592293.0,75.1,556212.0,77.8,142695.0,95.8,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
493,2021-06-08,92213,43.0,17043,23.0,DuPage County,IL,49.3,455306.0,454951.0,57.7,438159.0,61.3,118433.0,79.5,97.6,595211.0,64.5,593526.0,75.2,557018.0,77.9,142755.0,95.8,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
494,2021-06-09,92249,36.0,17043,23.0,DuPage County,IL,49.6,457803.0,457372.0,58.0,439622.0,61.5,118556.0,79.6,97.6,596842.0,64.7,595122.0,75.4,558191.0,78.0,142868.0,95.9,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
495,2021-06-10,92264,15.0,17043,23.0,DuPage County,IL,50.0,461101.0,460592.0,58.4,441817.0,61.8,118768.0,79.7,97.7,598925.0,64.9,597151.0,75.7,559686.0,78.2,143004.0,96.0,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
496,2021-06-11,92281,17.0,17043,23.0,DuPage County,IL,50.2,463101.0,462530.0,58.6,443124.0,61.9,118910.0,79.8,97.7,600181.0,65.0,598380.0,75.8,560649.0,78.4,143106.0,96.0,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
497,2021-06-12,92297,16.0,17043,23.0,DuPage County,IL,50.2,463117.0,462546.0,58.6,443139.0,61.9,118910.0,79.8,97.6,600191.0,65.0,598390.0,75.8,560658.0,78.4,143106.0,96.0,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
498,2021-06-13,92309,12.0,17043,24.0,DuPage County,IL,50.5,466287.0,465635.0,59.0,445213.0,62.2,119137.0,80.0,97.7,602431.0,65.3,600545.0,76.1,562070.0,78.6,143251.0,96.1,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
499,2021-06-14,92318,9.0,17043,24.0,DuPage County,IL,50.7,467571.0,466868.0,59.2,445907.0,62.3,119176.0,80.0,97.7,603098.0,65.3,601194.0,76.2,562531.0,78.6,143288.0,96.2,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
500,2021-06-15,92328,10.0,17043,24.0,DuPage County,IL,50.7,467577.0,466874.0,59.2,445912.0,62.3,119176.0,80.0,97.7,603106.0,65.3,601202.0,76.2,562537.0,78.6,143289.0,96.2,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
501,2021-06-16,92351,23.0,17043,24.0,DuPage County,IL,51.7,477080.0,476062.0,60.3,450710.0,63.0,119625.0,80.3,97.7,608264.0,65.9,606162.0,76.8,565664.0,79.1,143563.0,96.4,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
502,2021-06-17,92362,11.0,17043,24.0,DuPage County,IL,51.9,479014.0,477938.0,60.6,451899.0,63.2,119749.0,80.4,97.7,609560.0,66.0,607415.0,77.0,566530.0,79.2,143664.0,96.4,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
503,2021-06-18,92368,6.0,17043,24.0,DuPage County,IL,52.2,481483.0,480342.0,60.9,453412.0,63.4,119893.0,80.5,97.7,611219.0,66.2,609016.0,77.2,567674.0,79.4,143784.0,96.5,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
504,2021-06-19,92368,0.0,17043,24.0,DuPage County,IL,52.3,482975.0,481773.0,61.0,454148.0,63.5,119993.0,80.5,97.7,612092.0,66.3,609858.0,77.3,568307.0,79.4,143883.0,96.6,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
505,2021-06-20,92368,0.0,17043,25.0,DuPage County,IL,52.6,485173.0,483908.0,61.3,455625.0,63.7,120092.0,80.6,97.7,613689.0,66.5,611409.0,77.5,569476.0,79.6,143969.0,96.6,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
506,2021-06-21,92413,45.0,17043,25.0,DuPage County,IL,52.7,486537.0,485235.0,61.5,456415.0,63.8,120143.0,80.6,97.7,614531.0,66.6,612224.0,77.6,570064.0,79.7,144002.0,96.6,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
507,2021-06-22,92425,12.0,17043,25.0,DuPage County,IL,52.8,487483.0,486150.0,61.6,457042.0,63.9,120203.0,80.7,97.7,615279.0,66.7,612948.0,77.7,570617.0,79.8,144044.0,96.7,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
508,2021-06-23,92446,21.0,17043,25.0,DuPage County,IL,52.9,488535.0,487174.0,61.7,457791.0,64.0,120298.0,80.7,97.7,616305.0,66.8,613946.0,77.8,571369.0,79.9,144131.0,96.7,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
509,2021-06-24,92446,0.0,17043,25.0,DuPage County,IL,53.1,489800.0,488414.0,61.9,458701.0,64.1,120386.0,80.8,97.7,617384.0,66.9,614990.0,77.9,572095.0,80.0,144201.0,96.8,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
510,2021-06-25,92473,27.0,17043,25.0,DuPage County,IL,53.2,491341.0,489910.0,62.1,459755.0,64.3,120487.0,80.9,97.7,619050.0,67.1,616602.0,78.1,573170.0,80.1,144305.0,96.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
511,2021-06-26,92473,0.0,17043,25.0,DuPage County,IL,53.2,491369.0,489938.0,62.1,459783.0,64.3,120488.0,80.9,97.7,619073.0,67.1,616625.0,78.1,573193.0,80.1,144306.0,96.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
512,2021-06-27,92473,0.0,17043,26.0,DuPage County,IL,53.7,495571.0,494101.0,62.6,463522.0,64.8,120768.0,81.1,97.7,622890.0,67.5,620402.0,78.6,576592.0,80.6,144514.0,97.0,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
513,2021-06-28,92547,74.0,17043,26.0,DuPage County,IL,54.3,500760.0,499227.0,63.3,468044.0,65.4,121012.0,81.2,97.7,627439.0,68.0,624881.0,79.2,580293.0,81.1,144727.0,97.1,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
514,2021-06-29,92561,14.0,17043,26.0,DuPage County,IL,54.4,501625.0,500068.0,63.4,468615.0,65.5,121055.0,81.2,97.7,628398.0,68.1,625800.0,79.3,580939.0,81.2,144839.0,97.2,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
515,2021-06-30,92565,4.0,17043,26.0,DuPage County,IL,54.5,502714.0,501130.0,63.5,469407.0,65.6,121143.0,81.3,97.7,629484.0,68.2,626863.0,79.4,581791.0,81.3,144925.0,97.3,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
516,2021-07-01,92579,14.0,17043,26.0,DuPage County,IL,54.6,503669.0,502061.0,63.6,470128.0,65.7,121234.0,81.4,97.7,630394.0,68.3,627758.0,79.5,582516.0,81.4,145017.0,97.3,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
517,2021-07-02,92595,16.0,17043,26.0,DuPage County,IL,54.7,504549.0,502921.0,63.7,470796.0,65.8,121340.0,81.4,97.7,631345.0,68.4,628690.0,79.7,583246.0,81.5,145117.0,97.4,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
518,2021-07-03,92595,0.0,17043,26.0,DuPage County,IL,54.7,504599.0,502971.0,63.7,470844.0,65.8,121340.0,81.4,97.7,631431.0,68.4,628776.0,79.7,583327.0,81.5,145120.0,97.4,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
519,2021-07-04,92595,0.0,17043,27.0,DuPage County,IL,54.9,506374.0,504742.0,64.0,472168.0,66.0,121494.0,81.5,97.7,633133.0,68.6,630475.0,79.9,584646.0,81.7,145265.0,97.5,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
520,2021-07-05,92595,0.0,17043,27.0,DuPage County,IL,54.9,506382.0,504750.0,64.0,472176.0,66.0,121494.0,81.5,97.7,633140.0,68.6,630482.0,79.9,584652.0,81.7,145265.0,97.5,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
521,2021-07-06,92651,56.0,17043,27.0,DuPage County,IL,54.9,506915.0,505283.0,64.0,472612.0,66.1,121541.0,81.6,97.7,633692.0,68.7,631034.0,80.0,585117.0,81.8,145329.0,97.5,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
522,2021-07-07,92668,17.0,17043,27.0,DuPage County,IL,55.0,507449.0,505817.0,64.1,472996.0,66.1,121590.0,81.6,97.7,634121.0,68.7,631463.0,80.0,585465.0,81.8,145376.0,97.6,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
523,2021-07-08,92688,20.0,17043,27.0,DuPage County,IL,55.1,508546.0,506913.0,64.2,473784.0,66.2,121699.0,81.7,97.7,634948.0,68.8,632289.0,80.1,586131.0,81.9,145458.0,97.6,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
524,2021-07-09,92713,25.0,17043,27.0,DuPage County,IL,55.1,508557.0,506924.0,64.2,473794.0,66.2,121699.0,81.7,97.7,634959.0,68.8,632300.0,80.1,586141.0,81.9,145459.0,97.6,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
525,2021-07-10,92713,0.0,17043,27.0,DuPage County,IL,55.2,509532.0,507896.0,64.4,474514.0,66.3,121787.0,81.7,97.7,635876.0,68.9,633217.0,80.2,586874.0,82.0,145552.0,97.7,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
526,2021-07-11,92713,0.0,17043,28.0,DuPage County,IL,55.3,510438.0,508802.0,64.5,475251.0,66.4,121887.0,81.8,97.7,636701.0,69.0,634040.0,80.3,587524.0,82.1,145654.0,97.8,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
527,2021-07-12,92788,75.0,17043,28.0,DuPage County,IL,55.5,511823.0,510187.0,64.7,476346.0,66.6,121990.0,81.9,97.7,638129.0,69.1,635466.0,80.5,588617.0,82.3,145736.0,97.8,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
528,2021-07-13,92808,20.0,17043,28.0,DuPage County,IL,55.6,512742.0,511106.0,64.8,477022.0,66.7,122047.0,81.9,97.7,638993.0,69.2,636329.0,80.6,589267.0,82.4,145776.0,97.8,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
529,2021-07-14,92846,38.0,17043,28.0,DuPage County,IL,55.6,513555.0,511919.0,64.9,477663.0,66.8,122166.0,82.0,97.7,639948.0,69.3,637284.0,80.8,589994.0,82.5,145882.0,97.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
530,2021-07-15,92888,42.0,17043,28.0,DuPage County,IL,55.7,514171.0,512535.0,64.9,478127.0,66.8,122240.0,82.0,97.7,640705.0,69.4,638041.0,80.9,590489.0,82.5,145955.0,98.0,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
531,2021-07-16,92920,32.0,17043,28.0,DuPage County,IL,55.8,514898.0,513261.0,65.0,478671.0,66.9,122298.0,82.1,97.7,641570.0,69.5,638906.0,81.0,591167.0,82.6,146045.0,98.0,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
532,2021-07-17,92920,0.0,17043,28.0,DuPage County,IL,55.9,515585.0,513948.0,65.1,479172.0,67.0,122366.0,82.1,97.7,642338.0,69.6,639674.0,81.1,591744.0,82.7,146122.0,98.1,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
533,2021-07-18,92920,0.0,17043,29.0,DuPage County,IL,55.9,515587.0,513950.0,65.1,479174.0,67.0,122366.0,82.1,97.7,642345.0,69.6,639681.0,81.1,591750.0,82.7,146122.0,98.1,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
534,2021-07-19,93057,137.0,17043,29.0,DuPage County,IL,56.0,516798.0,515161.0,65.3,480104.0,67.1,122433.0,82.2,97.7,643683.0,69.7,641019.0,81.2,592780.0,82.9,146214.0,98.1,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
535,2021-07-20,93095,38.0,17043,29.0,DuPage County,IL,56.1,517357.0,515720.0,65.4,480545.0,67.2,122477.0,82.2,97.7,644343.0,69.8,641677.0,81.3,593261.0,82.9,146260.0,98.2,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
536,2021-07-21,93155,60.0,17043,29.0,DuPage County,IL,56.1,518217.0,516580.0,65.5,481223.0,67.3,122560.0,82.3,97.8,645396.0,69.9,642729.0,81.4,594041.0,83.0,146342.0,98.2,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
537,2021-07-22,93274,119.0,17043,29.0,DuPage County,IL,56.2,518940.0,517301.0,65.6,481790.0,67.4,122632.0,82.3,97.8,646424.0,70.0,643755.0,81.6,594829.0,83.2,146445.0,98.3,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
538,2021-07-23,93353,79.0,17043,29.0,DuPage County,IL,56.3,519454.0,517815.0,65.6,482218.0,67.4,122704.0,82.4,97.8,647199.0,70.1,644530.0,81.7,595444.0,83.2,146549.0,98.4,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
539,2021-07-24,93353,0.0,17043,29.0,DuPage County,IL,56.3,519468.0,517829.0,65.6,482231.0,67.4,122705.0,82.4,97.8,647215.0,70.1,644546.0,81.7,595459.0,83.2,146549.0,98.4,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
540,2021-07-25,93353,0.0,17043,30.0,DuPage County,IL,56.3,520062.0,518423.0,65.7,482719.0,67.5,122790.0,82.4,97.8,648115.0,70.2,645446.0,81.8,596142.0,83.3,146653.0,98.4,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
541,2021-07-26,93568,215.0,17043,30.0,DuPage County,IL,56.4,520764.0,519125.0,65.8,483291.0,67.6,122850.0,82.5,97.8,649220.0,70.3,646550.0,81.9,596992.0,83.5,146736.0,98.5,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
542,2021-07-27,93641,73.0,17043,30.0,DuPage County,IL,56.5,521052.0,519413.0,65.8,483533.0,67.6,122880.0,82.5,97.8,649856.0,70.4,647186.0,82.0,597495.0,83.5,146795.0,98.5,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
543,2021-07-28,93753,112.0,17043,30.0,DuPage County,IL,56.5,521852.0,520212.0,65.9,484169.0,67.7,122964.0,82.5,97.8,651061.0,70.5,648388.0,82.2,598419.0,83.7,146889.0,98.6,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
544,2021-07-29,93852,99.0,17043,30.0,DuPage County,IL,56.7,523187.0,521546.0,66.1,485205.0,67.8,123085.0,82.6,97.8,653357.0,70.8,650680.0,82.5,600113.0,83.9,147040.0,98.7,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
545,2021-07-30,94007,155.0,17043,30.0,DuPage County,IL,56.8,523848.0,522207.0,66.2,485737.0,67.9,123165.0,82.7,97.8,654330.0,70.9,651653.0,82.6,600874.0,84.0,147131.0,98.7,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
546,2021-07-31,94007,0.0,17043,30.0,DuPage County,IL,56.8,523855.0,522214.0,66.2,485743.0,67.9,123165.0,82.7,97.8,654345.0,70.9,651668.0,82.6,600888.0,84.0,147131.0,98.7,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
547,2021-08-01,94007,0.0,17043,31.0,DuPage County,IL,56.9,525269.0,523626.0,66.4,486857.0,68.1,123294.0,82.7,97.8,656954.0,71.2,654275.0,82.9,602995.0,84.3,147378.0,98.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
548,2021-08-02,94295,288.0,17043,31.0,DuPage County,IL,57.0,525753.0,524110.0,66.4,487218.0,68.1,123321.0,82.8,97.8,657681.0,71.3,655002.0,83.0,603574.0,84.4,147426.0,98.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
549,2021-08-03,94445,150.0,17043,31.0,DuPage County,IL,57.0,526415.0,524772.0,66.5,487747.0,68.2,123369.0,82.8,97.8,658670.0,71.4,655991.0,83.1,604386.0,84.5,147481.0,99.0,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
550,2021-08-04,94558,113.0,17043,31.0,DuPage County,IL,57.1,527160.0,525515.0,66.6,488307.0,68.3,123443.0,82.8,97.8,659804.0,71.5,657124.0,83.3,605276.0,84.6,147576.0,99.0,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
551,2021-08-05,94782,224.0,17043,31.0,DuPage County,IL,57.2,527810.0,526164.0,66.7,488756.0,68.3,123502.0,82.9,97.8,660848.0,71.6,658166.0,83.4,606100.0,84.7,147661.0,99.1,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
552,2021-08-06,94926,144.0,17043,31.0,DuPage County,IL,57.3,528485.0,526839.0,66.8,489282.0,68.4,123569.0,82.9,97.8,661989.0,71.7,659307.0,83.5,606998.0,84.9,147749.0,99.2,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
553,2021-08-07,94926,0.0,17043,31.0,DuPage County,IL,57.3,529214.0,527568.0,66.9,489838.0,68.5,123638.0,83.0,97.8,663093.0,71.8,660411.0,83.7,607877.0,85.0,147854.0,99.2,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
554,2021-08-08,94926,0.0,17043,32.0,DuPage County,IL,57.4,529915.0,528269.0,66.9,490385.0,68.6,123678.0,83.0,97.8,664508.0,72.0,661826.0,83.9,609044.0,85.1,148034.0,99.4,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
555,2021-08-09,95374,448.0,17043,32.0,DuPage County,IL,57.5,530415.0,528768.0,67.0,490764.0,68.6,123719.0,83.0,97.8,665321.0,72.1,662638.0,84.0,609629.0,85.2,148083.0,99.4,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
556,2021-08-10,95529,155.0,17043,32.0,DuPage County,IL,57.5,530910.0,529263.0,67.1,491139.0,68.7,123758.0,83.1,97.8,665933.0,72.2,663249.0,84.0,610115.0,85.3,148125.0,99.4,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
557,2021-08-11,95750,221.0,17043,32.0,DuPage County,IL,57.6,531483.0,529835.0,67.1,491610.0,68.7,123880.0,83.1,97.8,666598.0,72.2,663912.0,84.1,610659.0,85.4,148210.0,99.5,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
558,2021-08-12,95914,164.0,17043,32.0,DuPage County,IL,57.7,532363.0,530715.0,67.3,492300.0,68.8,123973.0,83.2,97.8,667977.0,72.4,665291.0,84.3,611830.0,85.5,148398.0,99.6,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
559,2021-08-13,96160,246.0,17043,32.0,DuPage County,IL,57.8,533242.0,531593.0,67.4,492979.0,68.9,124047.0,83.3,97.8,669211.0,72.5,666525.0,84.5,612873.0,85.7,148552.0,99.7,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
560,2021-08-14,96160,0.0,17043,32.0,DuPage County,IL,57.8,533247.0,531598.0,67.4,492984.0,68.9,124047.0,83.3,97.8,669226.0,72.5,666540.0,84.5,612885.0,85.7,148552.0,99.7,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
561,2021-08-15,96160,0.0,17043,33.0,DuPage County,IL,58.0,535401.0,533752.0,67.6,494645.0,69.1,124198.0,83.4,97.8,671926.0,72.8,669239.0,84.8,615132.0,86.0,148782.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
562,2021-08-16,96689,529.0,17043,33.0,DuPage County,IL,58.1,536136.0,534487.0,67.7,495205.0,69.2,124244.0,83.4,97.8,672873.0,72.9,670186.0,84.9,615920.0,86.1,148870.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
563,2021-08-17,96851,162.0,17043,33.0,DuPage County,IL,58.2,536695.0,535046.0,67.8,495608.0,69.3,124292.0,83.4,97.8,673479.0,73.0,670792.0,85.0,616392.0,86.2,148921.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
564,2021-08-18,96987,136.0,17043,33.0,DuPage County,IL,58.3,537604.0,535953.0,67.9,496294.0,69.4,124367.0,83.5,97.8,674433.0,73.1,671744.0,85.1,617115.0,86.3,149026.0,100.0,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
565,2021-08-19,97141,154.0,17043,33.0,DuPage County,IL,58.3,538379.0,536728.0,68.0,496870.0,69.5,124437.0,83.5,97.8,675299.0,73.2,672609.0,85.2,617829.0,86.4,149134.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
566,2021-08-20,97397,256.0,17043,33.0,DuPage County,IL,58.4,539099.0,537448.0,68.1,497447.0,69.5,124532.0,83.6,97.8,676060.0,73.3,673370.0,85.3,618461.0,86.5,149231.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
567,2021-08-21,97397,0.0,17043,33.0,DuPage County,IL,58.4,539107.0,537456.0,68.1,497453.0,69.5,124532.0,83.6,97.8,676080.0,73.3,673390.0,85.3,618479.0,86.5,149234.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
568,2021-08-22,97397,0.0,17043,34.0,DuPage County,IL,58.6,540756.0,539105.0,68.3,498746.0,69.7,124705.0,83.7,97.8,677689.0,73.4,674999.0,85.5,619828.0,86.6,149421.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
569,2021-08-23,97864,467.0,17043,34.0,DuPage County,IL,58.7,541420.0,539769.0,68.4,499239.0,69.8,124742.0,83.7,97.8,678339.0,73.5,675649.0,85.6,620333.0,86.7,149477.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
570,2021-08-24,98022,158.0,17043,34.0,DuPage County,IL,58.7,542007.0,540356.0,68.5,499706.0,69.9,124787.0,83.8,97.8,678872.0,73.6,676182.0,85.7,620785.0,86.8,149525.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
571,2021-08-25,98245,223.0,17043,34.0,DuPage County,IL,58.8,542896.0,541245.0,68.6,500432.0,70.0,124883.0,83.8,97.8,679731.0,73.6,677041.0,85.8,621542.0,86.9,149617.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
